序號,答案
20240521162012,143.93072
20240521163012,143.93072
20240521164012,143.93072
20240521165012,143.93072
20240619090012,122.30229
20240619091012,147.85203
20240619092012,147.85203
20240619093012,147.85203
20240619094012,147.85203
20240619095012,147.85203
20240619100012,147.85203
20240619101012,147.85203
20240619102012,147.85203
20240619103012,147.85203
20240619104012,147.85203
20240619105012,147.85203
20240619110012,143.93072
20240619111012,147.85203
20240619112012,147.85203
20240619113012,147.85203
20240619114012,147.85203
20240619115012,129.80671
20240619120012,129.80671
20240619121012,129.80671
20240619122012,129.80671
20240619123012,129.80671
20240619124012,129.80671
20240619125012,143.93072
20240619130012,143.93072
20240619131012,143.93072
20240619132012,143.93072
20240619133012,143.93072
20240619134012,143.93072
20240619135012,140.52118
20240619140012,140.52118
20240619141012,140.52118
20240619142012,140.52118
20240619143012,140.52118
20240619144012,140.52118
20240619145012,140.52118
20240619150012,140.52118
20240619151012,140.52118
20240619152012,140.52118
20240619153012,140.52118
20240619154012,140.52118
20240619155012,143.93072
20240619160012,143.93072
20240619161012,143.93072
20240619162012,143.93072
20240619163012,143.93072
20240619164012,143.93072
20240619165012,143.93072
20240621090012,122.30229
20240621091012,147.85203
20240621092012,147.85203
20240621093012,147.85203
20240621094012,147.85203
20240621095012,147.85203
20240621100012,147.85203
20240621101012,147.85203
20240621102012,147.85203
20240621103012,147.85203
20240621104012,147.85203
20240621105012,147.85203
20240621110012,143.93072
20240621111012,147.85203
20240621112012,147.85203
20240621113012,147.85203
20240621114012,147.85203
20240621115012,129.80671
20240621120012,129.80671
20240621121012,129.80671
20240621122012,129.80671
20240621123012,129.80671
20240621124012,129.80671
20240621125012,143.93072
20240621130012,143.93072
20240621131012,143.93072
20240621132012,143.93072
20240621133012,143.93072
20240621134012,143.93072
20240621135012,140.52118
20240621140012,140.52118
20240621141012,140.52118
20240621142012,140.52118
20240621143012,140.52118
20240621144012,140.52118
20240621145012,140.52118
20240621150012,140.52118
20240621151012,140.52118
20240621152012,140.52118
20240621153012,140.52118
20240621154012,140.52118
20240621155012,143.93072
20240621160012,143.93072
20240621161012,143.93072
20240621162012,143.93072
20240621163012,143.93072
20240621164012,143.93072
20240621165012,143.93072
20240705090012,139.60674
20240705091012,147.85203
20240705092012,147.85203
20240705093012,147.85203
20240705094012,147.85203
20240705095012,147.85203
20240705100012,147.85203
20240705101012,147.85203
20240705102012,147.85203
20240705103012,147.85203
20240705104012,143.93072
20240705105012,143.93072
20240705110012,143.93072
20240705111012,147.85203
20240705112012,147.85203
20240705113012,147.85203
20240705114012,147.85203
20240705115012,129.80671
20240705120012,129.80671
20240705121012,129.80671
20240705122012,129.80671
20240705123012,129.80671
20240705124012,129.80671
20240705125012,143.93072
20240705130012,143.93072
20240705131012,143.93072
20240705132012,143.93072
20240705133012,143.93072
20240705134012,143.93072
20240705135012,140.52118
20240705140012,140.52118
20240705141012,140.52118
20240705142012,140.52118
20240705143012,140.52118
20240705144012,140.52118
20240705145012,140.52118
20240705150012,140.52118
20240705151012,140.52118
20240705152012,140.52118
20240705153012,140.52118
20240705154012,140.52118
20240705155012,143.93072
20240705160012,143.93072
20240705161012,143.93072
20240705162012,143.93072
20240705163012,143.93072
20240705164012,143.93072
20240705165012,143.93072
20240713090012,122.30229
20240713091012,147.85203
20240713092012,147.85203
20240713093012,147.85203
20240713094012,147.85203
20240713095012,147.85203
20240713100012,147.85203
20240713101012,147.85203
20240713102012,147.85203
20240713103012,147.85203
20240713104012,147.85203
20240713105012,147.85203
20240713110012,143.93072
20240713111012,147.85203
20240713112012,147.85203
20240713113012,147.85203
20240713114012,147.85203
20240713115012,129.80671
20240713120012,129.80671
20240713121012,129.80671
20240713122012,129.80671
20240713123012,129.80671
20240713124012,129.80671
20240713125012,143.93072
20240713130012,143.93072
20240713131012,143.93072
20240713132012,143.93072
20240713133012,143.93072
20240713134012,143.93072
20240713135012,140.52118
20240713140012,140.52118
20240713141012,140.52118
20240713142012,140.52118
20240713143012,140.52118
20240713144012,140.52118
20240713145012,140.52118
20240713150012,140.52118
20240713151012,140.52118
20240713152012,140.52118
20240713153012,140.52118
20240713154012,140.52118
20240713155012,143.93072
20240713160012,143.93072
20240713161012,143.93072
20240713162012,143.93072
20240713163012,143.93072
20240713164012,143.93072
20240713165012,143.93072
20240214090013,133.30316
20240214091013,159.32751
20240214092013,159.32751
20240214093013,159.32751
20240214094013,159.32751
20240214095013,159.32751
20240214100013,159.32751
20240214101013,159.32751
20240214102013,159.32751
20240214103013,159.32751
20240214104013,159.32751
20240214105013,144.11815
20240214110013,143.93072
20240214111013,147.85203
20240214112013,147.85203
20240214113013,147.85203
20240214114013,147.85203
20240214115013,129.80671
20240214120013,129.80671
20240214121013,129.80671
20240214122013,129.80671
20240214123013,129.80671
20240214124013,129.80671
20240214125013,143.93072
20240214130013,143.93072
20240214131013,143.93072
20240214132013,143.93072
20240214133013,143.93072
20240214134013,143.93072
20240214135013,140.52118
20240214140013,140.52118
20240214141013,140.52118
20240214142013,140.52118
20240214143013,140.52118
20240214144013,140.52118
20240214145013,140.52118
20240214150013,140.52118
20240214151013,140.52118
20240214152013,140.52118
20240214153013,140.52118
20240214154013,140.52118
20240214155013,143.93072
20240214160013,143.93072
20240214161013,143.93072
20240214162013,143.93072
20240214163013,143.93072
20240214164013,143.93072
20240214165013,143.93072
20240221090013,146.31851
20240221091013,159.32751
20240221092013,159.32751
20240221093013,159.32751
20240221094013,159.32751
20240221095013,159.32751
20240221100013,159.32751
20240221101013,159.32751
20240221102013,159.32751
20240221103013,159.32751
20240221104013,159.32751
20240221105013,144.11815
20240221110013,143.93072
20240221111013,147.85203
20240221112013,147.85203
20240221113013,147.85203
20240221114013,147.85203
20240221115013,129.80671
20240221120013,129.80671
20240221121013,129.80671
20240221122013,129.80671
20240221123013,129.80671
20240221124013,129.80671
20240221125013,143.93072
20240221130013,143.93072
20240221131013,143.93072
20240221132013,143.93072
20240221133013,143.93072
20240221134013,143.93072
20240221135013,140.52118
20240221140013,140.52118
20240221141013,140.52118
20240221142013,140.52118
20240221143013,140.52118
20240221144013,140.52118
20240221145013,140.52118
20240221150013,140.52118
20240221151013,140.52118
20240221152013,140.52118
20240221153013,140.52118
20240221154013,140.52118
20240221155013,143.93072
20240221160013,143.93072
20240221161013,143.93072
20240221162013,143.93072
20240221163013,143.93072
20240221164013,143.93072
20240221165013,143.93072
20240314090013,147.85203
20240314091013,147.85203
20240314092013,147.85203
20240314093013,147.85203
20240314094013,147.85203
20240314095013,147.85203
20240314100013,147.85203
20240314101013,147.85203
20240314102013,147.85203
20240314103013,147.85203
20240314104013,147.85203
20240314105013,132.19777
20240314110013,143.93072
20240314111013,147.85203
20240314112013,147.85203
20240314113013,147.85203
20240314114013,147.85203
20240314115013,129.80671
20240314120013,129.80671
20240314121013,129.80671
20240314122013,129.80671
20240314123013,129.80671
20240314124013,129.80671
20240314125013,143.93072
20240314130013,143.93072
20240314131013,143.93072
20240314132013,143.93072
20240314133013,143.93072
20240314134013,143.93072
20240314135013,140.52118
20240314140013,140.52118
20240314141013,140.52118
20240314142013,140.52118
20240314143013,140.52118
20240314144013,140.52118
20240314145013,140.52118
20240314150013,140.52118
20240314151013,140.52118
20240314152013,140.52118
20240314153013,140.52118
20240314154013,140.52118
20240314155013,143.93072
20240314160013,143.93072
20240314161013,143.93072
20240314162013,143.93072
20240314163013,143.93072
20240314164013,143.93072
20240314165013,143.93072
20240316090013,122.30229
20240316091013,147.85203
20240316092013,147.85203
20240316093013,147.85203
20240316094013,147.85203
20240316095013,147.85203
20240316100013,147.85203
20240316101013,147.85203
20240316102013,147.85203
20240316103013,147.85203
20240316104013,147.85203
20240316105013,147.85203
20240316110013,143.93072
20240316111013,147.85203
20240316112013,147.85203
20240316113013,147.85203
20240316114013,147.85203
20240316115013,129.80671
20240316120013,129.80671
20240316121013,129.80671
20240316122013,129.80671
20240316123013,129.80671
20240316124013,129.80671
20240316125013,143.93072
20240316130013,143.93072
20240316131013,143.93072
20240316132013,143.93072
20240316133013,143.93072
20240316134013,143.93072
20240316135013,140.52118
20240316140013,140.52118
20240316141013,140.52118
20240316142013,140.52118
20240316143013,140.52118
20240316144013,140.52118
20240316145013,140.52118
20240316150013,140.52118
20240316151013,140.52118
20240316152013,140.52118
20240316153013,140.52118
20240316154013,140.52118
20240316155013,143.93072
20240316160013,143.93072
20240316161013,143.93072
20240316162013,143.93072
20240316163013,143.93072
20240316164013,143.93072
20240316165013,143.93072
20240328090013,140.03984
20240328091013,147.85203
20240328092013,147.85203
20240328093013,147.85203
20240328094013,147.85203
20240328095013,147.85203
20240328100013,143.93072
20240328101013,147.85203
20240328102013,147.85203
20240328103013,147.85203
20240328104013,147.85203
20240328105013,147.85203
20240328110013,143.93072
20240328111013,147.85203
20240328112013,147.85203
20240328113013,147.85203
20240328114013,147.85203
20240328115013,129.80671
20240328120013,129.80671
20240328121013,129.80671
20240328122013,129.80671
20240328123013,129.80671
20240328124013,129.80671
20240328125013,143.93072
20240328130013,143.93072
20240328131013,143.93072
20240328132013,143.93072
20240328133013,143.93072
20240328134013,143.93072
20240328135013,140.52118
20240328140013,140.52118
20240328141013,140.52118
20240328142013,140.52118
20240328143013,140.52118
20240328144013,140.52118
20240328145013,140.52118
20240328150013,140.52118
20240328151013,140.52118
20240328152013,140.52118
20240328153013,140.52118
20240328154013,140.52118
20240328155013,143.93072
20240328160013,143.93072
20240328161013,143.93072
20240328162013,143.93072
20240328163013,143.93072
20240328164013,143.93072
20240328165013,143.93072
20240412090013,140.03984
20240412091013,147.85203
20240412092013,147.85203
20240412093013,147.85203
20240412094013,147.85203
20240412095013,143.93072
20240412100013,140.52118
20240412101013,140.52118
20240412102013,143.93072
20240412103013,143.93072
20240412104013,143.93072
20240412105013,143.93072
20240412110013,143.93072
20240412111013,147.85203
20240412112013,147.85203
20240412113013,147.85203
20240412114013,147.85203
20240412115013,129.80671
20240412120013,129.80671
20240412121013,129.80671
20240412122013,129.80671
20240412123013,129.80671
20240412124013,129.80671
20240412125013,143.93072
20240412130013,143.93072
20240412131013,143.93072
20240412132013,143.93072
20240412133013,143.93072
20240412134013,143.93072
20240412135013,140.52118
20240412140013,140.52118
20240412141013,140.52118
20240412142013,140.52118
20240412143013,140.52118
20240412144013,140.52118
20240412145013,140.52118
20240412150013,140.52118
20240412151013,140.52118
20240412152013,140.52118
20240412153013,140.52118
20240412154013,140.52118
20240412155013,143.93072
20240412160013,143.93072
20240412161013,143.93072
20240412162013,143.93072
20240412163013,143.93072
20240412164013,143.93072
20240412165013,143.93072
20240619090013,122.30229
20240619091013,147.85203
20240619092013,147.85203
20240619093013,147.85203
20240619094013,147.85203
20240619095013,147.85203
20240619100013,147.85203
20240619101013,147.85203
20240619102013,147.85203
20240619103013,147.85203
20240619104013,147.85203
20240619105013,147.85203
20240619110013,143.93072
20240619111013,147.85203
20240619112013,147.85203
20240619113013,147.85203
20240619114013,147.85203
20240619115013,129.80671
20240619120013,129.80671
20240619121013,129.80671
20240619122013,129.80671
20240619123013,129.80671
20240619124013,129.80671
20240619125013,143.93072
20240619130013,143.93072
20240619131013,143.93072
20240619132013,143.93072
20240619133013,143.93072
20240619134013,143.93072
20240619135013,140.52118
20240619140013,140.52118
20240619141013,140.52118
20240619142013,140.52118
20240619143013,140.52118
20240619144013,140.52118
20240619145013,140.52118
20240619150013,140.52118
20240619151013,140.52118
20240619152013,140.52118
20240619153013,140.52118
20240619154013,140.52118
20240619155013,143.93072
20240619160013,143.93072
20240619161013,143.93072
20240619162013,143.93072
20240619163013,143.93072
20240619164013,143.93072
20240619165013,143.93072
20240225090014,159.32751
20240225091014,159.32751
20240225092014,140.52118
20240225093014,140.52118
20240225094014,140.52118
20240225095014,143.93072
20240225100014,147.85203
20240225101014,143.93072
20240225102014,140.52118
20240225103014,125.31182
20240225104014,125.31182
20240225105014,125.31182
20240225110014,143.93072
20240225111014,147.85203
20240225112014,147.85203
20240225113014,147.85203
20240225114014,147.85203
20240225115014,129.80671
20240225120014,129.80671
20240225121014,129.80671
20240225122014,129.80671
20240225123014,129.80671
20240225124014,129.80671
20240225125014,143.93072
20240225130014,143.93072
20240225131014,143.93072
20240225132014,143.93072
20240225133014,143.93072
20240225134014,143.93072
20240225135014,140.52118
20240225140014,140.52118
20240225141014,140.52118
20240225142014,140.52118
20240225143014,140.52118
20240225144014,140.52118
20240225145014,140.52118
20240225150014,140.52118
20240225151014,140.52118
20240225152014,140.52118
20240225153014,140.52118
20240225154014,140.52118
20240225155014,143.93072
20240225160014,143.93072
20240225161014,143.93072
20240225162014,143.93072
20240225163014,143.93072
20240225164014,143.93072
20240225165014,143.93072
20240227090014,159.32751
20240227091014,159.32751
20240227092014,140.52118
20240227093014,140.52118
20240227094014,140.52118
20240227095014,143.93072
20240227100014,147.85203
20240227101014,143.93072
20240227102014,140.52118
20240227103014,125.31182
20240227104014,125.31182
20240227105014,125.31182
20240227110014,143.93072
20240227111014,147.85203
20240227112014,147.85203
20240227113014,147.85203
20240227114014,147.85203
20240227115014,129.80671
20240227120014,129.80671
20240227121014,129.80671
20240227122014,129.80671
20240227123014,129.80671
20240227124014,129.80671
20240227125014,143.93072
20240227130014,143.93072
20240227131014,143.93072
20240227132014,143.93072
20240227133014,143.93072
20240227134014,143.93072
20240227135014,140.52118
20240227140014,140.52118
20240227141014,140.52118
20240227142014,140.52118
20240227143014,140.52118
20240227144014,140.52118
20240227145014,140.52118
20240227150014,140.52118
20240227151014,140.52118
20240227152014,140.52118
20240227153014,140.52118
20240227154014,140.52118
20240227155014,143.93072
20240227160014,143.93072
20240227161014,143.93072
20240227162014,143.93072
20240227163014,143.93072
20240227164014,143.93072
20240227165014,143.93072
20240327090014,147.85203
20240327091014,147.85203
20240327092014,147.85203
20240327093014,147.85203
20240327094014,147.85203
20240327095014,147.85203
20240327100014,147.85203
20240327101014,147.85203
20240327102014,147.85203
20240327103014,147.85203
20240327104014,147.85203
20240327105014,147.85203
20240327110014,143.93072
20240327111014,147.85203
20240327112014,147.85203
20240327113014,147.85203
20240327114014,147.85203
20240327115014,129.80671
20240327120014,129.80671
20240327121014,129.80671
20240327122014,129.80671
20240327123014,129.80671
20240327124014,129.80671
20240327125014,143.93072
20240327130014,143.93072
20240327131014,143.93072
20240327132014,143.93072
20240327133014,143.93072
20240327134014,143.93072
20240327135014,140.52118
20240327140014,140.52118
20240327141014,140.52118
20240327142014,140.52118
20240327143014,140.52118
20240327144014,140.52118
20240327145014,140.52118
20240327150014,140.52118
20240327151014,140.52118
20240327152014,140.52118
20240327153014,140.52118
20240327154014,140.52118
20240327155014,143.93072
20240327160014,143.93072
20240327161014,143.93072
20240327162014,143.93072
20240327163014,143.93072
20240327164014,143.93072
20240327165014,143.93072
20240417090014,140.03984
20240417091014,147.85203
20240417092014,147.85203
20240417093014,147.85203
20240417094014,147.85203
20240417095014,147.85203
20240417100014,143.93072
20240417101014,143.93072
20240417102014,143.93072
20240417103014,143.93072
20240417104014,143.93072
20240417105014,143.93072
20240417110014,143.93072
20240417111014,147.85203
20240417112014,147.85203
20240417113014,147.85203
20240417114014,147.85203
20240417115014,129.80671
20240417120014,129.80671
20240417121014,129.80671
20240417122014,129.80671
20240417123014,129.80671
20240417124014,129.80671
20240417125014,143.93072
20240417130014,143.93072
20240417131014,143.93072
20240417132014,143.93072
20240417133014,143.93072
20240417134014,143.93072
20240417135014,140.52118
20240417140014,140.52118
20240417141014,140.52118
20240417142014,140.52118
20240417143014,140.52118
20240417144014,140.52118
20240417145014,140.52118
20240417150014,140.52118
20240417151014,140.52118
20240417152014,140.52118
20240417153014,140.52118
20240417154014,140.52118
20240417155014,143.93072
20240417160014,143.93072
20240417161014,143.93072
20240417162014,143.93072
20240417163014,143.93072
20240417164014,143.93072
20240417165014,143.93072
20240517090014,147.85203
20240517091014,147.85203
20240517092014,147.85203
20240517093014,147.85203
20240517094014,147.85203
20240517095014,147.85203
20240517100014,147.85203
20240517101014,147.85203
20240517102014,147.85203
20240517103014,147.85203
20240517104014,147.85203
20240517105014,147.85203
20240517110014,143.93072
20240517111014,147.85203
20240517112014,147.85203
20240517113014,147.85203
20240517114014,147.85203
20240517115014,129.80671
20240517120014,129.80671
20240517121014,129.80671
20240517122014,129.80671
20240517123014,129.80671
20240517124014,129.80671
20240517125014,143.93072
20240517130014,143.93072
20240517131014,143.93072
20240517132014,143.93072
20240517133014,143.93072
20240517134014,143.93072
20240517135014,140.52118
20240517140014,140.52118
20240517141014,140.52118
20240517142014,140.52118
20240517143014,140.52118
20240517144014,140.52118
20240517145014,140.52118
20240517150014,140.52118
20240517151014,140.52118
20240517152014,140.52118
20240517153014,140.52118
20240517154014,140.52118
20240517155014,143.93072
20240517160014,143.93072
20240517161014,143.93072
20240517162014,143.93072
20240517163014,143.93072
20240517164014,143.93072
20240517165014,143.93072
20240704090014,139.60674
20240704091014,147.85203
20240704092014,147.85203
20240704093014,147.85203
20240704094014,147.85203
20240704095014,147.85203
20240704100014,147.85203
20240704101014,147.85203
20240704102014,147.85203
20240704103014,143.93072
20240704104014,143.93072
20240704105014,143.93072
20240704110014,143.93072
20240704111014,147.85203
20240704112014,147.85203
20240704113014,147.85203
20240704114014,147.85203
20240704115014,129.80671
20240704120014,129.80671
20240704121014,129.80671
20240704122014,129.80671
20240704123014,129.80671
20240704124014,129.80671
20240704125014,143.93072
20240704130014,143.93072
20240704131014,143.93072
20240704132014,143.93072
20240704133014,143.93072
20240704134014,143.93072
20240704135014,140.52118
20240704140014,140.52118
20240704141014,140.52118
20240704142014,140.52118
20240704143014,140.52118
20240704144014,140.52118
20240704145014,140.52118
20240704150014,140.52118
20240704151014,140.52118
20240704152014,140.52118
20240704153014,140.52118
20240704154014,140.52118
20240704155014,143.93072
20240704160014,143.93072
20240704161014,143.93072
20240704162014,143.93072
20240704163014,143.93072
20240704164014,143.93072
20240704165014,143.93072
20240715090014,141.04162
20240715091014,147.85203
20240715092014,147.85203
20240715093014,147.85203
20240715094014,147.85203
20240715095014,147.85203
20240715100014,147.85203
20240715101014,147.85203
20240715102014,147.85203
20240715103014,147.85203
20240715104014,147.85203
20240715105014,147.85203
20240715110014,143.93072
20240715111014,147.85203
20240715112014,147.85203
20240715113014,147.85203
20240715114014,147.85203
20240715115014,129.80671
20240715120014,129.80671
20240715121014,129.80671
20240715122014,129.80671
20240715123014,129.80671
20240715124014,129.80671
20240715125014,143.93072
20240715130014,143.93072
20240715131014,143.93072
20240715132014,143.93072
20240715133014,143.93072
20240715134014,143.93072
20240715135014,140.52118
20240715140014,140.52118
20240715141014,140.52118
20240715142014,140.52118
20240715143014,140.52118
20240715144014,140.52118
20240715145014,140.52118
20240715150014,140.52118
20240715151014,140.52118
20240715152014,140.52118
20240715153014,140.52118
20240715154014,140.52118
20240715155014,143.93072
20240715160014,143.93072
20240715161014,143.93072
20240715162014,143.93072
20240715163014,143.93072
20240715164014,143.93072
20240715165014,143.93072
20240215090015,145.31673
20240215091015,144.11815
20240215092015,159.32751
20240215093015,159.32751
20240215094015,159.32751
20240215095015,159.32751
20240215100015,159.32751
20240215101015,159.32751
20240215102015,159.32751
20240215103015,159.32751
20240215104015,144.11815
20240215105015,144.11815
20240215110015,143.93072
20240215111015,147.85203
20240215112015,147.85203
20240215113015,147.85203
20240215114015,147.85203
20240215115015,129.80671
20240215120015,129.80671
20240215121015,129.80671
20240215122015,129.80671
20240215123015,129.80671
20240215124015,129.80671
20240215125015,143.93072
20240215130015,143.93072
20240215131015,143.93072
20240215132015,143.93072
20240215133015,143.93072
20240215134015,143.93072
20240215135015,140.52118
20240215140015,140.52118
20240215141015,140.52118
20240215142015,140.52118
20240215143015,140.52118
20240215144015,140.52118
20240215145015,140.52118
20240215150015,140.52118
20240215151015,140.52118
20240215152015,140.52118
20240215153015,140.52118
20240215154015,140.52118
20240215155015,143.93072
20240215160015,143.93072
20240215161015,143.93072
20240215162015,143.93072
20240215163015,143.93072
20240215164015,143.93072
20240215165015,143.93072
20240218090015,159.32751
20240218091015,159.32751
20240218092015,159.32751
20240218093015,155.2933
20240218094015,140.52118
20240218095015,140.52118
20240218100015,143.93072
20240218101015,140.52118
20240218102015,125.31182
20240218103015,125.31182
20240218104015,125.31182
20240218105015,125.31182
20240218110015,143.93072
20240218111015,147.85203
20240218112015,147.85203
20240218113015,147.85203
20240218114015,147.85203
20240218115015,129.80671
20240218120015,129.80671
20240218121015,129.80671
20240218122015,129.80671
20240218123015,129.80671
20240218124015,129.80671
20240218125015,143.93072
20240218130015,143.93072
20240218131015,143.93072
20240218132015,143.93072
20240218133015,143.93072
20240218134015,143.93072
20240218135015,140.52118
20240218140015,140.52118
20240218141015,140.52118
20240218142015,140.52118
20240218143015,140.52118
20240218144015,140.52118
20240218145015,140.52118
20240218150015,140.52118
20240218151015,140.52118
20240218152015,140.52118
20240218153015,140.52118
20240218154015,140.52118
20240218155015,143.93072
20240218160015,143.93072
20240218161015,143.93072
20240218162015,143.93072
20240218163015,143.93072
20240218164015,143.93072
20240218165015,143.93072
20240314090015,147.85203
20240314091015,147.85203
20240314092015,147.85203
20240314093015,147.85203
20240314094015,147.85203
20240314095015,147.85203
20240314100015,147.85203
20240314101015,147.85203
20240314102015,147.85203
20240314103015,147.85203
20240314104015,147.85203
20240314105015,147.85203
20240314110015,143.93072
20240314111015,147.85203
20240314112015,147.85203
20240314113015,147.85203
20240314114015,147.85203
20240314115015,129.80671
20240314120015,129.80671
20240314121015,129.80671
20240314122015,129.80671
20240314123015,129.80671
20240314124015,129.80671
20240314125015,143.93072
20240314130015,143.93072
20240314131015,143.93072
20240314132015,143.93072
20240314133015,143.93072
20240314134015,143.93072
20240314135015,140.52118
20240314140015,140.52118
20240314141015,140.52118
20240314142015,140.52118
20240314143015,140.52118
20240314144015,140.52118
20240314145015,140.52118
20240314150015,140.52118
20240314151015,140.52118
20240314152015,140.52118
20240314153015,140.52118
20240314154015,140.52118
20240314155015,143.93072
20240314160015,143.93072
20240314161015,143.93072
20240314162015,143.93072
20240314163015,143.93072
20240314164015,143.93072
20240314165015,143.93072
20240317090015,147.85203
20240317091015,147.85203
20240317092015,147.85203
20240317093015,147.85203
20240317094015,147.85203
20240317095015,147.85203
20240317100015,147.85203
20240317101015,147.85203
20240317102015,147.85203
20240317103015,147.85203
20240317104015,147.85203
20240317105015,147.85203
20240317110015,143.93072
20240317111015,147.85203
20240317112015,147.85203
20240317113015,147.85203
20240317114015,147.85203
20240317115015,129.80671
20240317120015,129.80671
20240317121015,129.80671
20240317122015,129.80671
20240317123015,129.80671
20240317124015,129.80671
20240317125015,143.93072
20240317130015,143.93072
20240317131015,143.93072
20240317132015,143.93072
20240317133015,143.93072
20240317134015,143.93072
20240317135015,140.52118
20240317140015,140.52118
20240317141015,140.52118
20240317142015,140.52118
20240317143015,140.52118
20240317144015,140.52118
20240317145015,140.52118
20240317150015,140.52118
20240317151015,140.52118
20240317152015,140.52118
20240317153015,140.52118
20240317154015,140.52118
20240317155015,143.93072
20240317160015,143.93072
20240317161015,143.93072
20240317162015,143.93072
20240317163015,143.93072
20240317164015,143.93072
20240317165015,143.93072
20240412090015,140.03984
20240412091015,147.85203
20240412092015,147.85203
20240412093015,147.85203
20240412094015,147.85203
20240412095015,147.85203
20240412100015,143.93072
20240412101015,143.93072
20240412102015,143.93072
20240412103015,143.93072
20240412104015,143.93072
20240412105015,143.93072
20240412110015,143.93072
20240412111015,147.85203
20240412112015,147.85203
20240412113015,147.85203
20240412114015,147.85203
20240412115015,129.80671
20240412120015,129.80671
20240412121015,129.80671
20240412122015,129.80671
20240412123015,129.80671
20240412124015,129.80671
20240412125015,143.93072
20240412130015,143.93072
20240412131015,143.93072
20240412132015,143.93072
20240412133015,143.93072
20240412134015,143.93072
20240412135015,140.52118
20240412140015,140.52118
20240412141015,140.52118
20240412142015,140.52118
20240412143015,140.52118
20240412144015,140.52118
20240412145015,140.52118
20240412150015,140.52118
20240412151015,140.52118
20240412152015,140.52118
20240412153015,140.52118
20240412154015,140.52118
20240412155015,143.93072
20240412160015,143.93072
20240412161015,143.93072
20240412162015,143.93072
20240412163015,143.93072
20240412164015,143.93072
20240412165015,143.93072
20240518090015,147.85203
20240518091015,147.85203
20240518092015,147.85203
20240518093015,147.85203
20240518094015,147.85203
20240518095015,147.85203
20240518100015,147.85203
20240518101015,147.85203
20240518102015,147.85203
20240518103015,147.85203
20240518104015,147.85203
20240518105015,147.85203
20240518110015,143.93072
20240518111015,147.85203
20240518112015,147.85203
20240518113015,147.85203
20240518114015,147.85203
20240518115015,129.80671
20240518120015,129.80671
20240518121015,129.80671
20240518122015,129.80671
20240518123015,129.80671
20240518124015,129.80671
20240518125015,143.93072
20240518130015,143.93072
20240518131015,143.93072
20240518132015,143.93072
20240518133015,143.93072
20240518134015,143.93072
20240518135015,140.52118
20240518140015,140.52118
20240518141015,140.52118
20240518142015,140.52118
20240518143015,140.52118
20240518144015,140.52118
20240518145015,140.52118
20240518150015,140.52118
20240518151015,140.52118
20240518152015,140.52118
20240518153015,140.52118
20240518154015,140.52118
20240518155015,143.93072
20240518160015,143.93072
20240518161015,143.93072
20240518162015,143.93072
20240518163015,143.93072
20240518164015,143.93072
20240518165015,143.93072
20240530090015,147.85203
20240530091015,147.85203
20240530092015,147.85203
20240530093015,147.85203
20240530094015,147.85203
20240530095015,147.85203
20240530100015,147.85203
20240530101015,147.85203
20240530102015,147.85203
20240530103015,147.85203
20240530104015,147.85203
20240530105015,147.85203
20240530110015,143.93072
20240530111015,147.85203
20240530112015,147.85203
20240530113015,147.85203
20240530114015,147.85203
20240530115015,129.80671
20240530120015,129.80671
20240530121015,129.80671
20240530122015,129.80671
20240530123015,129.80671
20240530124015,129.80671
20240530125015,143.93072
20240530130015,143.93072
20240530131015,143.93072
20240530132015,143.93072
20240530133015,143.93072
20240530134015,143.93072
20240530135015,140.52118
20240530140015,140.52118
20240530141015,140.52118
20240530142015,140.52118
20240530143015,140.52118
20240530144015,140.52118
20240530145015,140.52118
20240530150015,140.52118
20240530151015,140.52118
20240530152015,140.52118
20240530153015,140.52118
20240530154015,140.52118
20240530155015,143.93072
20240530160015,143.93072
20240530161015,143.93072
20240530162015,143.93072
20240530163015,143.93072
20240530164015,143.93072
20240530165015,143.93072
20240605090015,147.85203
20240605091015,147.85203
20240605092015,147.85203
20240605093015,147.85203
20240605094015,147.85203
20240605095015,147.85203
20240605100015,147.85203
20240605101015,147.85203
20240605102015,147.85203
20240605103015,147.85203
20240605104015,147.85203
20240605105015,147.85203
20240605110015,143.93072
20240605111015,147.85203
20240605112015,147.85203
20240605113015,147.85203
20240605114015,147.85203
20240605115015,129.80671
20240605120015,129.80671
20240605121015,129.80671
20240605122015,129.80671
20240605123015,129.80671
20240605124015,129.80671
20240605125015,143.93072
20240605130015,143.93072
20240605131015,143.93072
20240605132015,143.93072
20240605133015,143.93072
20240605134015,143.93072
20240605135015,140.52118
20240605140015,140.52118
20240605141015,140.52118
20240605142015,140.52118
20240605143015,140.52118
20240605144015,140.52118
20240605145015,140.52118
20240605150015,140.52118
20240605151015,140.52118
20240605152015,140.52118
20240605153015,140.52118
20240605154015,140.52118
20240605155015,143.93072
20240605160015,143.93072
20240605161015,143.93072
20240605162015,143.93072
20240605163015,143.93072
20240605164015,143.93072
20240605165015,143.93072
20240704090015,139.60674
20240704091015,147.85203
20240704092015,147.85203
20240704093015,147.85203
20240704094015,147.85203
20240704095015,147.85203
20240704100015,147.85203
20240704101015,147.85203
20240704102015,147.85203
20240704103015,143.93072
20240704104015,143.93072
20240704105015,143.93072
20240704110015,143.93072
20240704111015,147.85203
20240704112015,147.85203
20240704113015,147.85203
20240704114015,147.85203
20240704115015,129.80671
20240704120015,129.80671
20240704121015,129.80671
