Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),MonthDate,Hour,Season_weight,Sunlight_time(h),UV,Cloud
20240421082009,0.0,1006.5,30.61,60.72,18260.25,63.89,421,8,0.25,0.3,,
20240421083009,0.0,1006.44,30.95,59.22,18550.25,66.11,421,8,0.25,0.3,,
20240421084009,0.0,1006.36,31.26,57.64,18383.0,64.09,421,8,0.25,0.3,,
20240421085009,0.0,1006.38,31.67,56.81,20323.0,78.03,421,8,0.25,0.3,,
20240422070009,0.19,1005.71,28.72,71.12,11708.75,26.34,422,7,0.25,0.4,,
20240422071009,0.02,1005.9,29.31,69.34,13790.5,36.48,422,7,0.25,0.4,,
20240422072009,0.0,1005.79,29.87,66.96,11845.75,26.83,422,7,0.25,0.4,,
20240422073009,0.04,1005.76,30.01,65.02,12516.08,29.13,422,7,0.25,0.4,,
20240422074009,0.0,1005.83,30.26,63.4,13109.5,31.89,422,7,0.25,0.4,,
20240422075009,0.0,1005.87,30.69,62.75,15410.75,43.42,422,7,0.25,0.4,,
20240422080009,0.0,1005.93,31.04,61.7,14690.58,38.73,422,8,0.25,1.0,,
20240422081009,0.07,1005.91,31.06,61.79,15162.75,38.44,422,8,0.25,1.0,,
20240422082009,0.15,1005.91,31.19,62.01,15794.33,40.31,422,8,0.25,1.0,,
20240422083009,0.07,1005.87,31.61,61.25,18200.33,54.35,422,8,0.25,1.0,,
20240422084009,0.03,1005.83,32.26,59.01,20046.75,66.74,422,8,0.25,1.0,,
20240422085009,0.0,1005.81,32.59,57.47,19399.33,59.37,422,8,0.25,1.0,,
20240504070009,0.0,1008.44,25.84,96.98,8243.67,11.96,504,7,0.25,0.2,,
20240504071009,0.0,1008.43,26.15,95.11,9211.08,14.27,504,7,0.25,0.2,,
20240504072009,0.0,1008.44,26.55,92.36,10312.75,17.79,504,7,0.25,0.2,,
20240504073009,0.0,1008.5,26.97,90.87,10993.25,19.82,504,7,0.25,0.2,,
20240504074009,0.0,1008.57,27.32,89.07,12208.42,24.68,504,7,0.25,0.2,,
20240504075009,0.0,1008.61,27.77,86.88,12843.58,26.12,504,7,0.25,0.2,,
20240504080009,0.0,1008.59,28.0,85.44,13253.0,25.55,504,8,0.25,1.0,,
20240504081009,0.0,1008.54,28.41,82.5,14723.5,32.52,504,8,0.25,1.0,,
20240504082009,0.0,1008.52,28.77,79.97,15527.75,34.41,504,8,0.25,1.0,,
20240504083009,0.0,1008.51,29.13,78.9,15845.33,35.34,504,8,0.25,1.0,,
20240504084009,0.0,1008.45,29.3,76.93,16166.92,36.5,504,8,0.25,1.0,,
20240504085009,0.0,1008.4,29.5,76.42,17129.42,40.44,504,8,0.25,1.0,,
20240505070009,0.0,1006.49,27.87,88.74,8617.08,14.09,505,7,0.25,0.3,,
20240505071009,0.0,1006.65,27.73,89.95,7114.67,9.29,505,7,0.25,0.3,,
20240505072009,0.0,1006.74,28.18,88.62,11596.83,26.7,505,7,0.25,0.3,,
20240505073009,0.0,1006.88,29.01,84.9,13958.42,39.65,505,7,0.25,0.3,,
20240505074009,0.0,1006.92,29.34,82.14,16480.75,52.65,505,7,0.25,0.3,,
20240505075009,0.0,1006.95,29.88,80.45,16550.25,50.62,505,7,0.25,0.3,,
20240505080009,0.0,1006.91,29.78,80.12,14523.58,37.96,505,8,0.25,0.1,,
20240505081009,0.0,1006.87,29.92,80.34,15064.5,41.22,505,8,0.25,0.1,,
20240505082009,0.0,1006.88,30.63,77.5,20246.33,73.6,505,8,0.25,0.1,,
20240505083009,0.0,1007.05,31.78,74.1,20686.83,75.3,505,8,0.25,0.1,,
20240505084009,0.0,1007.2,31.57,73.72,15310.92,42.7,505,8,0.25,0.1,,
20240505085009,0.0,1007.23,30.82,76.13,14311.25,37.74,505,8,0.25,0.1,,
20240506070009,0.0,1006.78,27.66,86.51,7238.33,10.39,506,7,0.25,0.3,,
20240506071009,0.0,1006.82,28.12,84.71,8517.08,14.63,506,7,0.25,0.3,,
20240506072009,0.0,1006.88,28.56,82.21,8796.08,15.56,506,7,0.25,0.3,,
20240506073009,0.0,1006.9,28.89,80.3,9346.92,17.57,506,7,0.25,0.3,,
20240506074009,0.0,1006.94,29.15,77.42,9699.0,18.77,506,7,0.25,0.3,,
20240506075009,0.0,1006.95,29.54,76.16,10136.33,20.25,506,7,0.25,0.3,,
20240506080009,0.0,1007.03,29.9,73.71,11234.25,25.49,506,8,0.25,0.9,,
20240506081009,0.0,1006.9,30.1,72.66,11061.67,24.59,506,8,0.25,0.9,,
20240506082009,0.0,1006.86,30.26,71.35,10998.83,23.25,506,8,0.25,0.9,,
20240506083009,0.0,1006.8,29.97,71.36,10454.83,20.03,506,8,0.25,0.9,,
20240506084009,0.0,1006.9,30.44,71.22,10561.58,19.93,506,8,0.25,0.9,,
20240506085009,0.0,1006.93,31.06,70.45,11950.08,24.86,506,8,0.25,0.9,,
20240507070009,0.0,1010.56,28.52,85.49,7515.0,12.67,507,7,0.25,0.0,,
20240507071009,0.0,1010.62,29.1,82.65,8545.92,14.98,507,7,0.25,0.0,,
20240507072009,0.0,1010.66,29.73,80.32,11510.58,24.91,507,7,0.25,0.0,,
20240507073009,0.0,1010.71,30.3,77.91,12735.58,29.95,507,7,0.25,0.0,,
20240507074009,0.0,1010.66,30.5,75.69,13793.92,35.72,507,7,0.25,0.0,,
20240507075009,0.0,1010.65,31.06,72.53,15069.75,43.06,507,7,0.25,0.0,,
20240507080009,0.0,1010.59,31.14,70.73,16923.58,56.15,507,8,0.25,0.5,,
20240507081009,0.0,1010.56,31.45,69.51,19365.92,74.35,507,8,0.25,0.5,,
20240507082009,0.0,1010.57,31.46,70.68,18777.0,66.71,507,8,0.25,0.5,,
20240507083009,0.0,1010.68,31.71,69.07,12719.75,28.59,507,8,0.25,0.5,,
20240507084009,0.0,1010.68,31.24,70.47,9822.0,19.76,507,8,0.25,0.5,,
20240507085009,0.0,1010.67,30.64,73.27,10910.17,25.14,507,8,0.25,0.5,,
20240508070009,0.0,1010.42,25.88,84.65,2833.83,2.05,508,7,0.25,0.0,,
20240508071009,0.0,1010.5,26.19,84.4,6750.33,9.75,508,7,0.25,0.0,,
20240508072009,0.0,1010.62,26.87,81.65,9696.58,19.62,508,7,0.25,0.0,,
20240508073009,0.0,1010.74,27.02,80.41,5900.75,7.4,508,7,0.25,0.0,,
20240508074009,0.0,1010.75,27.21,79.73,7627.17,12.57,508,7,0.25,0.0,,
20240508075009,0.0,1010.89,28.16,76.37,14812.83,43.46,508,7,0.25,0.0,,
20240508080009,0.0,1010.9,28.76,74.05,13511.67,34.3,508,8,0.25,0.0,,
20240508081009,0.0,1010.97,29.06,73.33,13753.75,34.25,508,8,0.25,0.0,,
20240508082009,0.0,1011.04,29.2,71.88,12235.17,27.43,508,8,0.25,0.0,,
20240508083009,0.0,1011.17,28.77,72.42,16613.08,52.33,508,8,0.25,0.0,,
20240508084009,0.0,1011.18,28.27,75.19,14989.08,42.34,508,8,0.25,0.0,,
20240508085009,0.0,1011.24,28.06,75.91,14388.17,39.1,508,8,0.25,0.0,,
20240509070009,0.0,1014.21,24.13,87.64,2504.58,1.49,509,7,0.25,0.0,,
20240509071009,0.0,1014.31,24.26,87.34,2884.08,1.92,509,7,0.25,0.0,,
20240509072009,0.0,1014.43,24.4,87.26,3176.0,2.29,509,7,0.25,0.0,,
20240509073009,0.0,1014.48,24.62,86.73,3997.33,3.55,509,7,0.25,0.0,,
20240509074009,0.0,1014.6,24.69,86.71,4023.42,3.59,509,7,0.25,0.0,,
20240509075009,0.0,1014.67,24.79,86.22,5340.17,6.18,509,7,0.25,0.0,,
20240509080009,0.0,1014.74,25.13,85.03,6414.67,8.65,509,8,0.25,0.0,,
20240509081009,0.0,1014.82,25.32,83.73,6600.42,9.27,509,8,0.25,0.0,,
20240509082009,0.0,1014.87,25.49,83.54,6469.75,8.93,509,8,0.25,0.0,,
20240509083009,0.0,1014.97,25.73,81.77,6705.83,9.64,509,8,0.25,0.0,,
20240509084009,0.0,1015.07,25.84,80.13,6588.08,9.33,509,8,0.25,0.0,,
20240509085009,0.0,1015.04,26.2,77.9,8814.0,16.44,509,8,0.25,0.0,,
20240510070009,0.0,1013.68,24.52,82.17,4012.42,3.57,510,7,0.25,0.0,,
20240510071009,0.0,1013.64,24.52,82.04,4316.84,4.0,510,7,0.25,0.0,,
20240510072009,0.0,1013.59,24.72,80.72,5591.25,6.57,510,7,0.25,0.0,,
20240510073009,0.0,1013.63,24.98,79.3,6992.75,10.11,510,7,0.25,0.0,,
20240510074009,0.0,1013.71,25.35,77.07,8438.67,13.98,510,7,0.25,0.0,,
20240510075009,0.0,1013.74,25.36,76.41,6855.83,9.24,510,7,0.25,0.0,,
20240510080009,0.0,1013.71,25.48,76.03,7018.08,9.94,510,8,0.25,0.0,,
20240510081009,0.0,1013.76,25.71,75.22,7803.67,12.28,510,8,0.25,0.0,,
20240510082009,0.0,1013.84,25.69,75.59,7075.83,11.06,510,8,0.25,0.0,,
20240510083009,0.0,1013.95,26.14,74.02,12982.5,34.06,510,8,0.25,0.0,,
20240510084009,0.0,1014.06,26.73,70.82,16097.75,50.65,510,8,0.25,0.0,,
20240510085009,0.0,1014.07,27.84,65.48,21819.83,90.46,510,8,0.25,0.0,,
20240514070009,0.0,1010.33,23.88,83.58,4665.08,5.0,514,7,0.25,0.0,,
20240514071009,0.0,1010.4,24.11,82.29,6209.75,8.74,514,7,0.25,0.0,,
20240514072009,0.0,1010.56,24.41,81.04,6620.91,9.48,514,7,0.25,0.0,,
20240514073009,0.0,1010.69,24.54,80.24,6799.42,9.98,514,7,0.25,0.0,,
20240514074009,0.0,1010.79,24.38,80.48,4656.75,4.68,514,7,0.25,0.0,,
20240514075009,0.0,1010.88,24.3,81.13,5227.75,5.9,514,7,0.25,0.0,,
20240514080009,0.0,1010.89,24.54,80.22,8363.75,15.01,514,8,0.25,0.0,,
20240514081009,0.0,1010.86,25.13,77.9,10413.58,21.8,514,8,0.25,0.0,,
20240514082009,0.0,1010.82,25.49,76.35,11041.42,25.04,514,8,0.25,0.0,,
20240514083009,0.0,1010.93,25.31,75.5,6482.33,9.02,514,8,0.25,0.0,,
20240514084009,0.0,1010.94,25.2,75.15,8082.75,13.8,514,8,0.25,0.0,,
20240514085009,0.0,1010.84,25.37,74.23,8264.08,14.39,514,8,0.25,0.0,,
20240515070009,0.0,1010.65,25.63,84.2,7155.83,11.59,515,7,0.25,0.0,,
20240515071009,0.0,1010.77,25.85,83.34,7548.17,12.41,515,7,0.25,0.0,,
20240515072009,0.0,1010.88,26.31,81.92,9382.42,19.8,515,7,0.25,0.0,,
20240515073009,0.0,1010.9,26.54,79.69,10271.42,24.68,515,7,0.25,0.0,,
20240515074009,0.0,1010.98,27.22,76.16,13539.25,42.22,515,7,0.25,0.0,,
20240515075009,0.0,1010.97,27.77,73.99,12455.92,33.03,515,7,0.25,0.0,,
20240515080009,0.0,1011.01,27.76,72.16,10727.67,24.75,515,8,0.25,1.0,,
20240515081009,0.0,1010.95,27.91,71.75,10536.33,24.11,515,8,0.25,1.0,,
20240515082009,0.0,1010.87,28.06,70.7,10726.84,24.33,515,8,0.25,1.0,,
20240515083009,0.0,1011.03,27.97,69.78,11115.0,25.14,515,8,0.25,1.0,,
20240515084009,0.0,1010.97,28.21,69.06,11853.67,28.3,515,8,0.25,1.0,,
20240515085009,0.0,1010.92,28.45,67.45,14344.25,40.65,515,8,0.25,1.0,,
20240516070009,0.0,1014.58,25.34,73.89,8884.5,17.3,516,7,0.25,0.9,,
20240516071009,0.0,1014.64,25.67,71.85,8778.92,15.98,516,7,0.25,0.9,,
20240516072009,0.0,1014.73,25.97,70.08,8923.5,16.15,516,7,0.25,0.9,,
20240516073009,0.0,1014.73,26.38,68.56,9183.25,16.32,516,7,0.25,0.9,,
20240516074009,0.0,1014.75,26.68,66.39,10895.0,22.23,516,7,0.25,0.9,,
20240516075009,0.0,1014.72,27.03,64.07,11640.83,25.05,516,7,0.25,0.9,,
20240516080009,0.0,1014.57,27.23,60.57,13362.17,32.96,516,8,0.25,0.7,,
20240516081009,0.0,1014.68,27.82,56.84,16511.16,52.7,516,8,0.25,0.7,,
20240516082009,0.0,1014.65,28.55,54.78,19583.92,75.24,516,8,0.25,0.7,,
20240516083009,0.0,1014.54,29.29,52.03,20702.75,81.84,516,8,0.25,0.7,,
20240516084009,0.0,1014.48,29.52,49.24,21369.92,89.58,516,8,0.25,0.7,,
20240516085009,0.0,1014.42,29.07,47.41,21805.34,91.01,516,8,0.25,0.7,,
20240517070009,0.0,1010.3,24.96,76.12,7986.75,13.34,517,7,0.25,0.0,,
20240517071009,0.0,1010.33,25.14,75.07,7740.5,13.19,517,7,0.25,0.0,,
20240517072009,0.0,1010.3,25.75,73.02,12018.17,30.82,517,7,0.25,0.0,,
20240517073009,0.0,1010.28,26.17,70.26,11757.17,27.38,517,7,0.25,0.0,,
20240517074009,0.0,1010.31,26.55,68.45,13049.17,32.8,517,7,0.25,0.0,,
20240517075009,0.0,1010.38,26.8,67.23,14133.25,38.37,517,7,0.25,0.0,,
20240517080009,0.0,1010.41,27.22,66.09,16022.92,50.44,517,8,0.25,0.3,,
20240517081009,0.0,1010.44,27.42,65.36,15848.5,48.84,517,8,0.25,0.3,,
20240517082009,0.0,1010.42,28.06,63.44,16926.92,54.68,517,8,0.25,0.3,,
20240517083009,0.0,1010.3,28.27,61.55,16449.75,49.94,517,8,0.25,0.3,,
20240517084009,0.0,1010.28,28.04,61.84,14923.92,40.71,517,8,0.25,0.3,,
20240517085009,0.0,1010.26,27.99,61.3,16331.42,49.02,517,8,0.25,0.3,,
20240518070009,0.0,1007.45,25.38,85.97,8033.83,12.49,518,7,0.25,0.8,,
20240518071009,0.0,1007.56,25.58,84.9,8463.67,14.0,518,7,0.25,0.8,,
20240518072009,0.0,1007.74,25.98,83.5,11414.58,25.22,518,7,0.25,0.8,,
20240518073009,0.0,1007.84,26.4,81.54,10623.25,22.46,518,7,0.25,0.8,,
20240518074009,0.0,1007.92,26.53,80.14,11106.83,24.65,518,7,0.25,0.8,,
20240518075009,0.0,1008.04,26.49,80.42,10626.67,22.8,518,7,0.25,0.8,,
20240518080009,0.0,1008.08,26.63,79.26,11584.42,26.65,518,8,0.25,0.1,,
20240518081009,0.0,1008.06,27.03,77.31,14764.75,44.31,518,8,0.25,0.1,,
20240518082009,0.0,1007.96,27.51,75.57,12735.42,32.62,518,8,0.25,0.1,,
20240518083009,0.0,1007.86,27.39,75.29,13275.17,34.9,518,8,0.25,0.1,,
20240518084009,0.0,1007.8,27.58,74.28,13993.17,39.44,518,8,0.25,0.1,,
20240518085009,0.0,1007.72,27.88,73.08,12110.83,29.19,518,8,0.25,0.1,,
20240519070009,0.0,1005.91,26.24,87.33,5099.67,5.34,519,7,0.25,0.0,,
20240519071009,0.0,1005.88,26.34,87.31,5055.92,5.22,519,7,0.25,0.0,,
20240519072009,0.0,1005.93,26.7,86.23,7202.25,10.16,519,7,0.25,0.0,,
20240519073009,0.0,1005.91,27.05,85.36,6940.42,9.6,519,7,0.25,0.0,,
20240519074009,0.0,1005.94,27.22,85.5,8398.08,13.86,519,7,0.25,0.0,,
20240519075009,0.0,1006.02,27.46,84.09,9166.42,16.1,519,7,0.25,0.0,,
20240519080009,0.0,1006.03,27.59,82.83,9291.08,16.58,519,8,0.25,0.0,,
20240519081009,0.0,1006.01,27.44,83.11,9635.08,18.1,519,8,0.25,0.0,,
20240519082009,0.0,1005.99,27.71,82.46,10871.17,22.92,519,8,0.25,0.0,,
20240519083009,0.0,1006.15,27.92,81.31,13340.17,33.55,519,8,0.25,0.0,,
20240519084009,0.0,1006.17,28.18,78.89,13042.42,31.74,519,8,0.25,0.0,,
20240519085009,0.0,1006.12,28.5,77.1,13999.58,37.09,519,8,0.25,0.0,,
20240520070009,0.0,1005.71,26.98,86.98,8789.17,15.58,520,7,0.25,0.0,,
20240520071009,0.0,1005.71,27.21,86.62,7568.83,11.3,520,7,0.25,0.0,,
20240520072009,0.0,1005.76,27.49,85.32,8620.75,14.31,520,7,0.25,0.0,,
20240520073009,0.0,1005.75,27.7,84.25,8037.42,12.41,520,7,0.25,0.0,,
20240520074009,0.0,1005.77,27.87,83.01,9674.67,17.43,520,7,0.25,0.0,,
20240520075009,0.0,1005.74,28.19,81.6,12126.75,27.34,520,7,0.25,0.0,,
20240520080009,0.0,1005.82,28.42,80.07,12912.0,31.14,520,8,0.25,0.0,,
20240520081009,0.0,1005.89,28.82,78.66,15117.08,42.1,520,8,0.25,0.0,,
20240520082009,0.0,1005.93,29.5,75.61,18419.83,61.02,520,8,0.25,0.0,,
20240520083009,0.0,1006.01,30.06,73.21,19029.25,64.75,520,8,0.25,0.0,,
20240520084009,0.0,1005.98,30.44,71.3,19243.58,67.05,520,8,0.25,0.0,,
20240520085009,0.0,1006.08,30.76,70.04,20834.75,77.29,520,8,0.25,0.0,,
20240521070009,0.0,1005.9,28.05,91.07,8464.83,13.9,521,7,0.25,0.0,,
20240521071009,0.0,1005.85,28.08,91.06,6799.92,9.15,521,7,0.25,0.0,,
20240521072009,0.0,1005.81,28.03,91.15,6518.58,8.55,521,7,0.25,0.0,,
20240521073009,0.0,1005.87,28.15,90.74,8073.17,12.75,521,7,0.25,0.0,,
20240521074009,0.0,1005.91,28.28,89.53,9385.83,17.04,521,7,0.25,0.0,,
20240521075009,0.0,1005.93,28.59,88.33,10901.5,22.4,521,7,0.25,0.0,,
20240521080009,0.0,1005.93,28.9,86.32,12137.0,27.6,521,8,0.25,0.0,,
20240521081009,0.0,1005.95,28.98,85.76,12085.58,27.64,521,8,0.25,0.0,,
20240521082009,0.0,1006.0,29.19,85.06,12316.33,28.79,521,8,0.25,0.0,,
20240521083009,0.0,1006.05,29.3,84.31,11634.67,25.87,521,8,0.25,0.0,,
20240521084009,0.0,1006.15,29.23,83.69,9912.0,18.83,521,8,0.25,0.0,,
20240521085009,0.0,1006.23,29.07,84.47,9437.5,17.12,521,8,0.25,0.0,,
20240522070009,0.0,1005.95,26.86,100.0,4084.92,3.28,522,7,0.25,0.0,,
20240522071009,0.0,1005.94,27.03,100.0,5829.83,7.11,522,7,0.25,0.0,,
20240522072009,0.0,1005.91,27.72,100.0,10299.5,21.21,522,7,0.25,0.0,,
20240522073009,0.0,1005.8,28.29,100.0,8550.92,15.8,522,7,0.25,0.0,,
20240522074009,0.0,1005.71,28.63,100.0,9287.25,18.6,522,7,0.25,0.0,,
20240522075009,0.0,1005.77,29.18,100.0,11086.5,25.11,522,7,0.25,0.0,,
20240522080009,0.0,1005.93,29.44,98.84,11133.75,23.79,522,8,0.25,0.3,,
20240522081009,0.0,1006.06,29.57,98.04,12906.92,31.8,522,8,0.25,0.3,,
20240522082009,0.0,1006.14,30.31,92.42,15530.33,44.52,522,8,0.25,0.3,,
20240522083009,0.0,1006.14,30.97,86.59,18820.33,57.88,522,8,0.25,0.3,,
20240522084009,0.0,1006.23,31.03,84.16,12236.17,27.0,522,8,0.25,0.3,,
20240522085009,0.0,1006.35,30.81,82.55,14377.92,34.21,522,8,0.25,0.3,,
20240524070009,0.0,1007.31,27.04,100.0,3397.75,2.77,524,7,0.25,0.0,,
20240524071009,0.0,1007.5,27.09,100.0,3291.25,2.6,524,7,0.25,0.0,,
20240524072009,0.0,1007.58,27.23,100.0,5752.17,7.0,524,7,0.25,0.0,,
20240524073009,0.0,1007.68,27.69,100.0,9417.42,17.09,524,7,0.25,0.0,,
20240524074009,0.0,1007.65,28.24,100.0,11041.58,22.64,524,7,0.25,0.0,,
20240524075009,0.0,1007.81,28.48,100.0,8903.17,14.96,524,7,0.25,0.0,,
20240524080009,0.0,1007.8,28.46,100.0,9207.0,15.67,524,8,0.25,0.0,,
20240524081009,0.0,1007.88,28.6,100.0,11999.67,26.46,524,8,0.25,0.0,,
20240524082009,0.0,1008.04,28.93,100.0,11597.25,25.02,524,8,0.25,0.0,,
20240524083009,0.0,1007.99,28.98,100.0,10541.75,20.58,524,8,0.25,0.0,,
20240524084009,0.0,1007.88,28.91,100.0,9906.0,18.37,524,8,0.25,0.0,,
20240524085009,0.0,1007.82,28.9,100.0,8578.08,13.97,524,8,0.25,0.0,,
20240525070009,0.0,1008.55,26.8,100.0,6300.67,7.81,525,7,0.25,0.0,,
20240525071009,0.0,1008.59,26.86,100.0,5952.67,6.84,525,7,0.25,0.0,,
20240525072009,0.0,1008.71,26.92,100.0,6632.83,8.48,525,7,0.25,0.0,,
20240525073009,0.0,1008.87,27.09,100.0,7779.17,11.87,525,7,0.25,0.0,,
20240525074009,0.0,1008.98,27.48,100.0,9331.83,16.51,525,7,0.25,0.0,,
20240525075009,0.0,1008.95,27.84,100.0,11184.83,23.15,525,7,0.25,0.0,,
20240525080009,0.0,1008.96,28.17,100.0,12454.0,28.05,525,8,0.25,0.0,,
20240525081009,0.0,1008.86,28.79,100.0,14781.42,39.73,525,8,0.25,0.0,,
20240525082009,0.0,1008.85,28.73,100.0,12727.42,30.32,525,8,0.25,0.0,,
20240525083009,0.0,1008.89,28.64,100.0,13617.25,33.81,525,8,0.25,0.0,,
20240525084009,0.0,1008.84,28.89,100.0,15834.0,44.61,525,8,0.25,0.0,,
20240525085009,0.0,1008.8,29.0,100.0,12364.17,29.16,525,8,0.25,0.0,,
20240526070009,0.0,1006.57,27.87,99.99,8179.83,12.93,526,7,0.25,0.0,,
20240526071009,0.0,1006.57,28.26,99.06,9590.25,17.44,526,7,0.25,0.0,,
20240526072009,0.0,1006.65,28.55,97.71,8661.58,14.34,526,7,0.25,0.0,,
20240526073009,0.0,1006.64,28.49,97.42,6170.33,7.7,526,7,0.25,0.0,,
20240526074009,0.0,1006.64,28.06,98.41,4546.83,4.31,526,7,0.25,0.0,,
20240526075009,0.0,1006.56,27.92,99.84,6473.17,8.43,526,7,0.25,0.0,,
20240526080009,0.0,1006.49,28.33,99.8,8476.58,13.94,526,8,0.25,0.0,,
20240526081009,0.0,1006.58,28.54,99.59,8078.83,12.84,526,8,0.25,0.0,,
20240526082009,0.0,1006.51,28.84,98.24,10540.0,21.22,526,8,0.25,0.0,,
20240526083009,0.0,1006.46,29.21,93.42,13347.67,32.89,526,8,0.25,0.0,,
20240526084009,0.0,1006.36,29.6,90.07,12434.33,29.09,526,8,0.25,0.0,,
20240526085009,0.0,1006.28,29.11,91.08,7781.67,11.74,526,8,0.25,0.0,,
20240527070009,0.0,1001.83,29.65,89.24,10825.33,25.32,527,7,0.25,0.7,,
20240527071009,0.0,1001.89,29.91,88.21,11402.83,26.52,527,7,0.25,0.7,,
20240527072009,0.0,1002.01,30.07,87.02,12379.42,29.56,527,7,0.25,0.7,,
20240527073009,0.0,1002.07,30.52,84.37,14118.58,38.88,527,7,0.25,0.7,,
20240527074009,0.0,1001.97,30.45,85.2,9408.17,16.82,527,7,0.25,0.7,,
20240527075009,0.0,1001.83,30.36,86.5,10675.0,21.45,527,7,0.25,0.7,,
20240527080009,0.0,1001.8,30.87,84.89,16863.0,51.8,527,8,0.25,0.6,,
20240527081009,0.0,1001.78,31.77,81.33,18593.17,62.73,527,8,0.25,0.6,,
20240527082009,0.0,1001.75,31.84,79.95,18899.25,64.48,527,8,0.25,0.6,,
20240527083009,0.0,1001.56,31.44,81.74,15859.42,45.99,527,8,0.25,0.6,,
20240527084009,0.0,1001.36,31.57,82.14,15812.08,44.79,527,8,0.25,0.6,,
20240527085009,0.0,1001.3,31.6,81.73,16333.33,49.54,527,8,0.25,0.6,,
20240528070009,0.0,997.85,28.69,100.0,4240.25,3.73,528,7,0.25,0.0,,
20240528071009,0.0,997.93,28.54,100.0,3069.08,2.04,528,7,0.25,0.0,,
20240528072009,0.0,998.01,28.2,100.0,1948.08,0.8,528,7,0.25,0.0,,
20240528073009,0.0,998.08,28.13,100.0,1380.83,0.4,528,7,0.25,0.0,,
20240528074009,0.0,998.56,28.04,100.0,1069.5,0.25,528,7,0.25,0.0,,
20240528075009,0.0,998.88,27.88,100.0,1070.16,0.24,528,7,0.25,0.0,,
20240528080009,0.0,999.04,27.82,100.0,1226.83,0.3,528,8,0.25,0.0,,
20240528081009,0.0,998.88,27.69,100.0,999.08,0.24,528,8,0.25,0.0,,
20240528082009,0.0,998.94,27.66,100.0,1074.42,0.27,528,8,0.25,0.0,,
20240528083009,0.0,999.13,27.71,100.0,1511.5,0.48,528,8,0.25,0.0,,
20240528084009,0.0,999.32,27.74,100.0,1214.33,0.29,528,8,0.25,0.0,,
20240528085009,0.0,999.1,27.72,100.0,1591.83,0.41,528,8,0.25,0.0,,
20240529070009,0.0,1005.71,26.4,89.8,8511.58,14.92,529,7,0.25,0.2,,
20240529071009,0.0,1005.76,26.8,88.25,10770.17,23.45,529,7,0.25,0.2,,
20240529072009,0.0,1005.72,27.44,85.86,14303.5,40.39,529,7,0.25,0.2,,
20240529073009,0.0,1005.73,28.13,81.03,15123.5,43.58,529,7,0.25,0.2,,
20240529074009,0.0,1005.7,28.57,78.76,15693.58,48.89,529,7,0.25,0.2,,
20240529075009,0.0,1005.75,29.28,75.31,17617.92,62.22,529,7,0.25,0.2,,
20240529080009,0.0,1005.76,29.28,74.24,16524.83,52.42,529,8,0.25,0.0,,
20240529081009,0.0,1005.77,29.29,74.5,14725.5,44.68,529,8,0.25,0.0,,
20240529082009,0.0,1005.77,29.5,71.15,14127.42,40.24,529,8,0.25,0.0,,
20240529083009,0.0,1005.79,30.08,69.07,16430.17,52.89,529,8,0.25,0.0,,
20240529084009,0.0,1005.74,30.5,66.81,14464.5,39.97,529,8,0.25,0.0,,
20240529085009,0.0,1005.63,30.34,63.45,15685.92,46.77,529,8,0.25,0.0,,
20240530070009,0.0,1005.06,26.5,100.0,6167.83,7.85,530,7,0.25,0.0,,
20240530071009,0.0,1004.95,26.72,100.0,7189.42,10.7,530,7,0.25,0.0,,
20240530072009,0.0,1004.87,27.25,100.0,9588.33,18.09,530,7,0.25,0.0,,
20240530073009,0.0,1004.85,27.62,99.88,9271.33,17.3,530,7,0.25,0.0,,
20240530074009,0.0,1004.74,28.28,97.9,13512.33,36.31,530,7,0.25,0.0,,
20240530075009,0.0,1004.58,29.12,93.23,11763.67,29.23,530,7,0.25,0.0,,
20240530080009,0.0,1004.39,29.1,92.64,9578.0,19.94,530,8,0.25,0.0,,
20240530081009,0.0,1004.43,28.99,92.51,9232.25,19.36,530,8,0.25,0.0,,
20240530082009,0.0,1004.41,28.96,93.14,7368.75,12.25,530,8,0.25,0.0,,
20240530083009,0.0,1004.42,28.99,92.1,7332.42,12.47,530,8,0.25,0.0,,
20240530084009,0.0,1004.34,28.99,90.57,7385.58,12.06,530,8,0.25,0.0,,
20240530085009,0.0,1004.46,29.47,88.75,12888.58,36.76,530,8,0.25,0.0,,
20240531070009,0.0,1005.46,28.4,100.0,5048.83,5.86,531,7,0.25,1.0,,
20240531071009,0.0,1005.5,28.67,100.0,5244.67,6.35,531,7,0.25,1.0,,
20240531072009,0.0,1005.5,28.99,100.0,5580.0,7.31,531,7,0.25,1.0,,
20240531073009,0.0,1005.48,29.47,99.84,5984.83,8.5,531,7,0.25,1.0,,
20240531074009,0.0,1005.68,29.8,96.24,6290.08,9.33,531,7,0.25,1.0,,
20240531075009,0.0,1005.76,30.1,93.89,6400.0,9.64,531,7,0.25,1.0,,
20240531080009,0.0,1005.89,30.39,92.74,6652.33,10.26,531,8,0.25,1.0,,
20240531081009,0.0,1006.04,30.64,91.73,9076.92,18.1,531,8,0.25,1.0,,
20240531082009,0.0,1006.14,30.93,90.28,10949.08,22.8,531,8,0.25,1.0,,
20240531083009,0.0,1006.31,31.5,87.81,12186.25,30.55,531,8,0.25,1.0,,
