Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),MonthDate,Hour,Season_weight,Sunlight_time(h),UV,Cloud
20240506071016 ,0,1011.34,43.72,40.12,61288.53,1007,506,7,0.25,,,
20240506072016 ,0,1011.35,44.93,37.76,70411.62,1142.05,506,7,0.25,,,
20240506073016 ,0,1011.43,46.74,34.7,79040.04,1231.32,506,7,0.25,,,
20240506074016 ,0,1011.51,48,31.22,89581.94,1359.13,506,7,0.25,,,
20240506075016 ,0,1011.47,48.12,29.73,95511.99,1396.84,506,7,0.25,,,
20240506080016 ,0,1011.56,48.86,29.25,101789.19,1488.71,506,8,0.25,,,
20240506081016 ,0,1011.49,49.15,28.75,85832.41,1201.79,506,8,0.25,,,
20240506082016 ,0,1011.47,47.47,29.71,92046,1299.77,506,8,0.25,,,
20240506083016 ,0,1011.46,48.97,27.22,102007.87,1424.32,506,8,0.25,,,
20240506084016 ,0,1011.49,48.11,27.9,114756.88,1605.15,506,8,0.25,,,
20240506085016 ,0,1011.54,50.79,25.74,96766.57,1290.55,506,8,0.25,,,
20240507070016 ,0,1015.25,34.09,86.8,25676.58,158.92,507,7,0.25,,,
20240507071016 ,0,1015.25,36.39,75.79,45222.66,609.52,507,7,0.25,,,
20240507072016 ,0,1015.28,40.58,57.53,63895.25,1069.86,507,7,0.25,,,
20240507073016 ,0,1015.32,42.52,49.32,57619.67,805.55,507,7,0.25,,,
20240507074016 ,0,1015.34,38.61,54.87,56116.85,687.34,507,7,0.25,,,
20240507075016 ,0,1015.38,40.4,50,74719.81,1080.42,507,7,0.25,,,
20240507080016 ,0,1015.32,41.41,47.73,83880.82,1280.47,507,8,0.25,,,
20240507081016 ,0,1015.22,41.95,46.74,94328.75,1468.94,507,8,0.25,,,
20240507082016 ,0,1015.25,43.68,43.39,96177.55,1463.07,507,8,0.25,,,
20240507083016 ,0,1015.28,43.93,42.44,99879.65,1521.98,507,8,0.25,,,
20240507084016 ,0,1015.36,44.36,39.98,104051.63,1572.64,507,8,0.25,,,
20240507085016 ,0,1015.41,43.44,40.88,106784.86,1574.15,507,8,0.25,,,
20240508070016 ,0,1015.05,30.14,80.63,14231.08,48.7,508,7,0.25,,,
20240508071016 ,0,1015.16,30.16,78.46,12007.87,32.62,508,7,0.25,,,
20240508072016 ,0,1015.28,29.94,78.96,10190.92,23,508,7,0.25,,,
20240508073016 ,0,1015.32,29.94,79.31,9652.83,20.92,508,7,0.25,,,
20240508074016 ,0,1015.4,29.81,79.85,10224.17,25.47,508,7,0.25,,,
20240508075016 ,0,1015.56,29.33,82.95,6107.08,9.66,508,7,0.25,,,
20240508080016 ,0,1015.64,27.84,91.06,3755.33,4.04,508,8,0.25,,,
20240508081016 ,0,1015.7,27.29,95.09,2676,1.9,508,8,0.25,,,
20240508082016 ,0,1015.74,26.49,99.61,1098.17,0.31,508,8,0.25,,,
20240508083016 ,0,1015.7,26.46,100,1434.67,0.47,508,8,0.25,,,
20240508084016 ,0,1015.8,26.58,100,1728.42,0.68,508,8,0.25,,,
20240508085016 ,0,1015.98,26.19,100,2158.34,0.93,508,8,0.25,,,
20240509070016 ,0,1019.08,24.41,86.93,4711.25,5.35,509,7,0.25,,,
20240509071016 ,0,1019.15,24.48,84.53,5055.58,6.1,509,7,0.25,,,
20240509072016 ,0,1019.25,24.55,84.71,6111,8.84,509,7,0.25,,,
20240509073016 ,0,1019.33,24.62,82.6,5921.58,8.31,509,7,0.25,,,
20240509074016 ,0,1019.4,24.72,80.26,6654.5,10.51,509,7,0.25,,,
20240509075016 ,0,1019.48,25.08,80.68,9328.67,20.73,509,7,0.25,,,
20240509080016 ,0,1019.46,25.68,79.37,11253,30.09,509,8,0.25,,,
20240509081016 ,0,1019.6,25.92,79.54,9018.92,19.25,509,8,0.25,,,
20240509082016 ,0,1019.59,25.93,77.34,10595.67,26.98,509,8,0.25,,,
20240509083016 ,0,1019.69,26.64,74.5,13425.92,43.69,509,8,0.25,,,
20240509084016 ,0,1019.8,27.08,71.66,12321.33,37.63,509,8,0.25,,,
20240509085016 ,0,1019.78,27.3,70.69,17907.33,78.39,509,8,0.25,,,
20240510070016 ,0,1018.19,25.2,91.46,7875.5,14.5,510,7,0.25,,,
20240510071016 ,0,1018.21,25.81,89.29,8111.5,15.54,510,7,0.25,,,
20240510072016 ,0,1018.32,26.18,87.18,8239.33,16.41,510,7,0.25,,,
20240510073016 ,0,1018.27,26.68,86.26,8896.92,18.94,510,7,0.25,,,
20240510074016 ,0,1018.26,27.03,84.57,10528.66,26.4,510,7,0.25,,,
20240510075016 ,0,1018.29,27.12,83.53,10520.42,25.68,510,7,0.25,,,
20240510080016 ,0,1018.31,27.04,83.47,10447.33,25.41,510,8,0.25,,,
20240510081016 ,0,1018.38,27.25,86.27,14594.58,29.71,510,8,0.25,,,
20240510082016 ,0,1018.53,27.51,91.25,21043.5,9.26,510,8,0.25,,,
20240510083016 ,0,1018.57,29,82.87,23977.58,11.13,510,8,0.25,,,
20240510084016 ,0,1018.6,30.87,73.32,32612.42,15.75,510,8,0.25,,,
20240510085016 ,0,1018.6,32.7,66.08,37400.08,17.8,510,8,0.25,,,
20240511070016 ,0,1016.43,30.51,68.17,12339.75,38.26,511,7,0.25,,,
20240511071016 ,0,1016.49,30.01,69.7,11316.58,32.63,511,7,0.25,,,
20240511072016 ,0,1016.62,29.48,71.26,10898.42,30,511,7,0.25,,,
20240511073016 ,0,1016.66,29.26,72.42,10425.5,27.2,511,7,0.25,,,
20240511074016 ,0,1016.65,29.18,72.32,12148.34,36.5,511,7,0.25,,,
20240511075016 ,0,1016.65,29.88,70.05,14851.5,52.27,511,7,0.25,,,
20240511080016 ,0,1016.63,30.4,68.42,16452.75,62.45,511,8,0.25,,,
20240511081016 ,0,1016.65,31.21,66,21928.83,108.37,511,8,0.25,,,
20240511082016 ,0,1016.61,32.78,61.65,26261.75,156.58,511,8,0.25,,,
20240511083016 ,0,1016.58,34.22,57.71,30213.58,262.74,511,8,0.25,,,
20240511084016 ,0,1016.59,35.6,52.93,32274.36,231.52,511,8,0.25,,,
20240511085016 ,0,1016.6,35.39,52.88,21595.58,110.78,511,8,0.25,,,
20240512070016 ,0,1012.86,31.92,74.76,21598.17,118.79,512,7,0.25,,,
20240512071016 ,0,1012.93,31.84,71.36,15910.33,63.48,512,7,0.25,,,
20240512072016 ,0,1012.86,30.53,75.9,14775.92,54.43,512,7,0.25,,,
20240512073016 ,0,1012.86,30.22,77,16408.58,67.06,512,7,0.25,,,
20240512074016 ,0,1012.86,31.64,74.98,22307.92,116.69,512,7,0.25,,,
20240512075016 ,0,1012.83,33.09,69.72,27254,173.69,512,7,0.25,,,
20240512080016 ,0,1012.65,35.79,61.88,40044.81,360.12,512,8,0.25,,,
20240512081016 ,0,1012.53,37.24,56.44,39565.61,343.17,512,8,0.25,,,
20240512082016 ,0,1012.49,37.14,56.11,28407.75,187.76,512,8,0.25,,,
20240512083016 ,0,1012.41,34.92,60.09,27772.67,176.55,512,8,0.25,,,
20240512084016 ,0,1012.31,34.85,62.19,30573.5,210.68,512,8,0.25,,,
20240512085016 ,0,1012.36,35.65,58.32,30331.83,197.72,512,8,0.25,,,
20240513070016 ,0,1012.31,24.25,100,1973.5,0.98,513,7,0.25,,,
20240513071016 ,0,1012.57,24.29,100,2897.75,2.07,513,7,0.25,,,
20240513072016 ,0,1012.57,24.41,100,3339.67,2.72,513,7,0.25,,,
20240513073016 ,0,1012.7,24.48,100,3290.83,2.65,513,7,0.25,,,
20240513074016 ,0,1012.75,24.35,100,2355.33,1.36,513,7,0.25,,,
20240513075016 ,0,1012.86,24.38,100,3260.33,2.54,513,7,0.25,,,
20240513080016 ,0,1012.89,24.48,100,4290.58,4.41,513,8,0.25,,,
20240513081016 ,0,1012.98,24.39,100,3544.42,2.94,513,8,0.25,,,
20240513082016 ,0,1013.14,24.32,100,3683.5,3.1,513,8,0.25,,,
20240513083016 ,0,1013.35,24.38,100,3494,2.84,513,8,0.25,,,
20240513084016 ,0,1013.48,24.4,100,3194.58,2.23,513,8,0.25,,,
20240513085016 ,0,1013.56,24.27,100,3164.25,2.18,513,8,0.25,,,
20240514070016 ,0,1014.96,25.42,91.37,8958,19.71,514,7,0.25,,,
20240514071016 ,0,1015.06,26.1,85.81,8554.42,17.72,514,7,0.25,,,
20240514072016 ,0,1015.12,26.31,85.26,7856,14.73,514,7,0.25,,,
20240514073016 ,0,1015.28,26.66,82.16,8511.33,17.58,514,7,0.25,,,
20240514074016 ,0,1015.36,26.58,81.67,7273.34,12.66,514,7,0.25,,,
20240514075016 ,0,1015.47,26.37,82.06,6987,11.5,514,7,0.25,,,
20240514080016 ,0,1015.49,26.47,83.93,8269.42,16.24,514,8,0.25,,,
20240514081016 ,0,1015.54,26.95,83.02,8442.33,16.75,514,8,0.25,,,
20240514082016 ,0,1015.4,27.18,82.46,11216.83,30.15,514,8,0.25,,,
20240514083016 ,0,1015.41,27.61,78.99,10656.34,27.07,514,8,0.25,,,
20240514084016 ,0,1015.5,27.51,76.37,11715.42,32.85,514,8,0.25,,,
20240514085016 ,0,1015.48,27.59,75.07,10916.66,28.41,514,8,0.25,,,
20240516070016 ,0,1018.95,39.02,33.09,41951.37,608.84,516,7,0.25,,,
20240516071016 ,0,1018.96,38.84,30.65,49730.67,756.17,516,7,0.25,,,
20240516072016 ,0,1018.87,35.78,35.04,40489.59,471.68,516,7,0.25,,,
20240516073016 ,0,1018.83,32.73,39.26,31230.41,247.54,516,7,0.25,,,
20240516074016 ,0,1018.71,36.71,33.12,63023,918.16,516,7,0.25,,,
20240516075016 ,0,1018.63,43.2,24.21,90590.53,1483.01,516,7,0.25,,,
20240516080016 ,0,1018.6,44.86,20.47,85691.53,1330.36,516,8,0.25,,,
20240516081016 ,0,1018.71,45.34,19.91,79868.94,1191.65,516,8,0.25,,,
20240516082016 ,0,1018.85,43.74,20,89220.59,1401.09,516,8,0.25,,,
20240516083016 ,0,1018.8,43.01,20.32,71468.19,981.77,516,8,0.25,,,
20240516084016 ,0,1018.73,41.52,21.76,77201.66,1131.83,516,8,0.25,,,
20240516085016 ,0,1018.73,41.35,22.15,87376.1,1316.01,516,8,0.25,,,
20240517070016 ,0,1014.82,27.7,75,10169.92,27.72,517,7,0.25,,,
20240517071016 ,0,1014.8,27.94,73.08,19812.42,104.09,517,7,0.25,,,
20240517072016 ,0,1014.76,29.56,68.56,27751.73,217.87,517,7,0.25,,,
20240517073016 ,0,1014.73,34.11,54.25,49472.16,628.28,517,7,0.25,,,
20240517074016 ,0,1014.77,34.41,50.21,41503.73,425.35,517,7,0.25,,,
20240517075016 ,0,1014.87,34.17,51.47,28233.5,186.86,517,7,0.25,,,
20240517080016 ,0,1014.83,35.25,48.3,41765.37,392.16,517,8,0.25,,,
20240517081016 ,0,1014.82,37.42,42.74,38706.16,375.59,517,8,0.25,,,
20240517082016 ,0,1014.79,35.98,44.7,31140.08,221.95,517,8,0.25,,,
20240517083016 ,0,1014.74,37,42.69,61864.86,799.94,517,8,0.25,,,
20240517084016 ,0,1014.72,40.58,36.19,75933.42,1069.17,517,8,0.25,,,
20240517085016 ,0,1014.61,46.32,26.81,109690.59,1677.01,517,8,0.25,,,
20240518070016 ,0,1011.95,29.91,80.01,15206.75,59.49,518,7,0.25,,,
20240518071016 ,0,1012.05,30.34,79.84,15923.75,65.04,518,7,0.25,,,
20240518072016 ,0,1012.2,30.51,78.44,12885.17,42.52,518,7,0.25,,,
20240518073016 ,0,1012.32,30.06,80.01,12111.58,37.48,518,7,0.25,,,
20240518074016 ,0,1012.41,29.72,81.18,17420.25,80.8,518,7,0.25,,,
20240518075016 ,0,1012.48,32.74,69.81,43823.09,427.98,518,7,0.25,,,
20240518080016 ,0,1012.54,34.22,64.08,42474.77,429.26,518,8,0.25,,,
20240518081016 ,0,1012.44,39.95,48.48,74408.05,1103.84,518,8,0.25,,,
20240518082016 ,0,1012.36,41.27,41.57,50362.89,565.14,518,8,0.25,,,
20240518083016 ,0,1012.3,39.48,43.75,44540.35,492.76,518,8,0.25,,,
20240518084016 ,0,1012.12,44.87,33.59,105798.74,1656.46,518,8,0.25,,,
20240518085016 ,0,1012.11,44.66,31.21,79048.63,1082.06,518,8,0.25,,,
20240519070016 ,0,1010.49,29.14,86.3,12637.58,39.73,519,7,0.25,,,
20240519071016 ,0,1010.46,30.24,84.46,13212.08,42.69,519,7,0.25,,,
20240519072016 ,0,1010.39,30.38,83.9,9970.58,24.48,519,7,0.25,,,
20240519073016 ,0,1010.28,30.36,83.53,9877.33,24.09,519,7,0.25,,,
20240519074016 ,0,1010.27,30.44,83.19,9848.08,24.05,519,7,0.25,,,
20240519075016 ,0,1010.32,30.52,81.97,11099.67,31.96,519,7,0.25,,,
20240519080016 ,0,1010.33,31.22,80.14,15740.75,60.5,519,8,0.25,,,
20240519081016 ,0,1010.36,32.43,75.68,23802.41,131.31,519,8,0.25,,,
20240519082016 ,0,1010.55,31.78,73.72,20617.92,99.59,519,8,0.25,,,
20240519083016 ,0,1010.66,31.27,76.25,17668.42,73.4,519,8,0.25,,,
20240519084016 ,0,1010.78,31.42,76.15,17047.42,69.9,519,8,0.25,,,
20240519085016 ,0,1010.7,31.7,75.73,16789.83,66.29,519,8,0.25,,,
20240520070016 ,0,1010.2,29.52,88.3,8313,17.41,520,7,0.25,,,
20240520071016 ,0,1010.28,29.58,87.9,12803.58,39.81,520,7,0.25,,,
20240520072016 ,0,1010.33,29.95,86.47,10858.25,28.65,520,7,0.25,,,
20240520073016 ,0,1010.24,30.46,84.37,12490.5,37.56,520,7,0.25,,,
20240520074016 ,0,1010.19,30.76,83.82,11630.17,33.34,520,7,0.25,,,
20240520075016 ,0,1010.16,30.73,82.38,11303.33,30.98,520,7,0.25,,,
20240520080016 ,0,1010.15,30.51,82.69,14479.33,51.91,520,8,0.25,,,
20240520081016 ,0,1010.3,31.73,78.65,23421.92,128.15,520,8,0.25,,,
20240520082016 ,0,1010.35,34.39,71.28,35475.13,273.36,520,8,0.25,,,
20240520083016 ,0,1010.4,35.67,66.49,29444,199.21,520,8,0.25,,,
20240520084016 ,0,1010.43,36.67,62.98,40664.44,348.35,520,8,0.25,,,
20240520085016 ,0,1010.44,37.62,59.24,37659.41,318.75,520,8,0.25,,,
20240521070016 ,0,1010.48,30.21,98.23,12582.33,39.35,521,7,0.25,,,
20240521071016 ,0,1010.43,30.65,94.56,12671.25,38.68,521,7,0.25,,,
20240521072016 ,0,1010.39,30.58,94.09,12452.17,37.1,521,7,0.25,,,
20240521073016 ,0,1010.32,31.16,91.7,15642,59.24,521,7,0.25,,,
20240521074016 ,0,1010.3,31.95,88.54,16247.17,64.02,521,7,0.25,,,
20240521075016 ,0,1010.33,32.29,86.4,14994.92,54.11,521,7,0.25,,,
20240521080016 ,0,1010.44,32.13,86.09,14602.42,50.39,521,8,0.25,,,
20240521081016 ,0,1010.44,32.13,85.98,16492.58,64.7,521,8,0.25,,,
20240521082016 ,0,1010.51,32.17,86.32,18712.25,81.01,521,8,0.25,,,
20240521083016 ,0,1010.6,32.89,84.11,21238.92,104.27,521,8,0.25,,,
20240521084016 ,0,1010.65,33.04,81.9,20045.67,95.04,521,8,0.25,,,
20240521085016 ,0,1010.77,32.71,83.6,18545.42,80.2,521,8,0.25,,,
20240522070016 ,0,1010.6,29,100,13892.33,45.15,522,7,0.25,,,
20240522071016 ,0,1010.59,29.45,100,11144.5,30.78,522,7,0.25,,,
20240522072016 ,0,1010.58,29.26,100,11107.25,30.9,522,7,0.25,,,
20240522073016 ,0,1010.51,31.35,100,29439.95,206.94,522,7,0.25,,,
20240522074016 ,0,1010.38,34.07,98.51,29715.5,201.56,522,7,0.25,,,
20240522075016 ,0,1010.42,34.72,95.78,28386.92,176.57,522,7,0.25,,,
20240522080016 ,0,1010.5,35.48,92.17,30939,209.35,522,8,0.25,,,
20240522081016 ,0,1010.68,37.43,83.76,57280.23,682.82,522,8,0.25,,,
20240522082016 ,0,1010.76,41.79,71.32,70748.54,906.83,522,8,0.25,,,
20240522083016 ,0,1010.82,40.15,71.95,41502.51,321.94,522,8,0.25,,,
20240522084016 ,0,1010.82,41.07,68.09,82317.18,1093.93,522,8,0.25,,,
20240522085016 ,0,1010.88,46.85,48.6,117123.54,1748.57,522,8,0.25,,,
20240523070016 ,0,1010.7,27.3,100,7455,14.75,523,7,0.25,,,
20240523071016 ,0,1010.62,28.25,100,13741.67,46.9,523,7,0.25,,,
20240523072016 ,0,1010.64,29.95,100,18563.83,83.1,523,7,0.25,,,
20240523073016 ,0,1010.69,30.8,100,19250.75,91.43,523,7,0.25,,,
20240523074016 ,0,1010.69,32.16,100,24683.83,145.73,523,7,0.25,,,
20240523075016 ,0,1010.68,33.69,100,26615,162.43,523,7,0.25,,,
20240523080016 ,0,1010.63,33.11,100,21452.33,116.1,523,8,0.25,,,
20240523081016 ,0,1010.59,36.49,91.39,56082.27,681.01,523,8,0.25,,,
20240523082016 ,0,1010.61,37.14,86.76,27590.61,208.16,523,8,0.25,,,
20240523083016 ,0,1010.58,35.99,91.73,34369.99,282.36,523,8,0.25,,,
20240523084016 ,0,1010.64,37.51,84.72,71588.04,969.56,523,8,0.25,,,
20240523085016 ,0,1010.69,40.1,71.82,60731.68,759.7,523,8,0.25,,,
20240524070016 ,0,1011.84,29.01,100,9307.08,22.16,524,7,0.25,,,
20240524071016 ,0,1012.05,28.98,100,8274,16.19,524,7,0.25,,,
20240524072016 ,0,1012.15,29.1,100,10899,28.23,524,7,0.25,,,
20240524073016 ,0,1012.22,29.43,100,13382.92,41.02,524,7,0.25,,,
20240524074016 ,0,1012.29,30.32,100,14432.17,47.28,524,7,0.25,,,
20240524075016 ,0,1012.27,31.12,100,16930.08,66.36,524,7,0.25,,,
20240524080016 ,0,1012.44,31.66,100,14346.17,48.32,524,8,0.25,,,
20240524081016 ,0,1012.45,31.2,100,12380.58,35.82,524,8,0.25,,,
20240524082016 ,0,1012.6,31.04,100,14927.5,52.65,524,8,0.25,,,
20240524083016 ,0,1012.59,31.98,100,19334.92,85.53,524,8,0.25,,,
20240524084016 ,0,1012.42,32.47,100,17336.42,69.64,524,8,0.25,,,
20240524085016 ,0,1012.35,32.32,100,16904.75,66.46,524,8,0.25,,,
20240527070016 ,0,1006.35,41.12,65.31,40994.22,452.79,527,7,0.25,,,
20240527071016 ,0,1006.46,44.84,53.74,78030.73,1287.88,527,7,0.25,,,
20240527072016 ,0,1006.45,44.56,49.94,49079.76,605.12,527,7,0.25,,,
20240527073016 ,0,1006.58,41.27,59.54,44954.16,453.13,527,7,0.25,,,
20240527074016 ,0,1006.42,42.86,55.87,82980.11,1244.65,527,7,0.25,,,
20240527075016 ,0,1006.27,44.29,50.04,53507.85,619.43,527,7,0.25,,,
20240527080016 ,0,1006.2,44.19,49.12,63887.19,834.37,527,8,0.25,,,
20240527081016 ,0,1006.24,40.08,59.66,22530.92,127.98,527,8,0.25,,,
20240527082016 ,0,1006.26,37.99,69.12,39950.03,417.63,527,8,0.25,,,
20240527083016 ,0,1006.06,40.96,60.25,49431.19,550.88,527,8,0.25,,,
20240527084016 ,0,1005.92,39.32,64.23,28294.83,176.88,527,8,0.25,,,
20240527085016 ,0,1005.84,37.22,73.02,26396.5,165.53,527,8,0.25,,,
20240528070016 ,0,1002.4,30.27,100,6466,10.42,528,7,0.25,,,
20240528071016 ,0,1002.38,30.17,100,6387.5,9.74,528,7,0.25,,,
20240528072016 ,0,1002.64,29.5,100,2859.58,1.9,528,7,0.25,,,
20240528073016 ,0,1002.76,29.17,100,1953.08,0.82,528,7,0.25,,,
20240528074016 ,0,1003.05,28.88,100,1575.42,0.51,528,7,0.25,,,
20240528075016 ,0,1003.43,28.57,100,1133.67,0.23,528,7,0.25,,,
20240528080016 ,0,1003.6,27.5,100,1318.75,0.25,528,8,0.25,,,
20240528081016 ,0,1003.58,26.62,100,1332.84,0.27,528,8,0.25,,,
20240528082016 ,0,1003.41,26.52,100,1334.5,0.29,528,8,0.25,,,
20240528083016 ,0,1003.68,26.43,100,1220.5,0.26,528,8,0.25,,,
20240528084016 ,0,1003.86,26.24,100,1213.33,0.28,528,8,0.25,,,
20240528085016 ,0.66,1003.85,26.24,100,1881.33,0.49,528,8,0.25,,,
20240605070016 ,0,1013.34,27.79,91.85,9396.5,20.86,605,7,0.35,,,
20240605071016 ,0,1013.3,28.13,89.01,10578.25,26.11,605,7,0.35,,,
20240605072016 ,0,1013.32,28.3,88.71,10531.67,26.16,605,7,0.35,,,
20240605073016 ,0,1013.37,28.77,87.37,11229.67,30.01,605,7,0.35,,,
20240605074016 ,0,1013.43,29.28,84.99,13225.92,41.6,605,7,0.35,,,
20240605075016 ,0,1013.49,29.88,82.79,14545.83,50.04,605,7,0.35,,,
20240605080016 ,0,1013.51,30.33,80.59,17074.92,70.41,605,8,0.35,,,
20240605081016 ,0,1013.48,31.05,79.2,19755.25,92.76,605,8,0.35,,,
20240605082016 ,0,1013.49,31.9,76.46,21334.83,107.11,605,8,0.35,,,
20240605083016 ,0,1013.49,32.71,71.84,26434.83,164.4,605,8,0.35,,,
20240605084016 ,0,1013.47,35.36,62.52,43582.37,414.55,605,8,0.35,,,
20240605085016 ,0,1013.45,37,53.31,34407.28,237.24,605,8,0.35,,,
20240606070016 ,0,1011.33,27.37,100,3101.92,2.38,606,7,0.35,,,
20240606071016 ,0,1011.34,27.42,100,3323.58,2.68,606,7,0.35,,,
20240606072016 ,0,1011.38,27.41,100,3693.92,3.31,606,7,0.35,,,
20240606073016 ,0,1011.34,27.65,100,4626.58,5.2,606,7,0.35,,,
20240606074016 ,0,1011.24,28.76,100,14208.33,55.97,606,7,0.35,,,
20240606075016 ,0,1011.18,31.11,95.89,22659,117.77,606,7,0.35,,,
20240606080016 ,0,1011.16,31.38,92.16,15328.42,54,606,8,0.35,,,
20240606081016 ,0,1011.23,31.59,91.15,16665.83,63.62,606,8,0.35,,,
20240606082016 ,0,1011.29,32.59,86.25,24769.25,138.67,606,8,0.35,,,
20240606083016 ,0,1011.22,33.03,83.85,27402.67,173.36,606,8,0.35,,,
20240606084016 ,0,1011.13,34.99,78.27,34095.08,257.45,606,8,0.35,,,
20240606085016 ,0,1011.05,36.12,71.94,38139.26,295.05,606,8,0.35,,,
20240607070016 ,0,1008.99,26.27,100,7832.08,15.71,607,7,0.35,,,
20240607071016 ,0,1008.81,27.07,100,17325.08,71.86,607,7,0.35,,,
20240607072016 ,0,1008.83,27.18,100,10617.08,28.02,607,7,0.35,,,
20240607073016 ,0,1008.92,27,100,8933,23.04,607,7,0.35,,,
20240607074016 ,0,1009.13,26.33,100,2570.75,1.68,607,7,0.35,,,
20240607075016 ,0,1009.09,26.17,100,1974.42,0.87,607,7,0.35,,,
20240607080016 ,0,1009.04,26.04,100,2363.25,1.15,607,8,0.35,,,
20240607081016 ,0,1009.11,26.09,100,3899.75,3.65,607,8,0.35,,,
20240607082016 ,0,1009.25,26.57,100,7236.42,12.51,607,8,0.35,,,
20240607083016 ,0,1009.42,26.5,100,4118.33,4.34,607,8,0.35,,,
20240607084016 ,0,1009.58,26.77,100,11494.92,31.08,607,8,0.35,,,
20240607085016 ,0,1009.58,27.45,100,18623.75,83.97,607,8,0.35,,,
20240608070016 ,0,1008.98,28.9,100,12418.67,40.02,608,7,0.35,,,
20240608071016 ,0,1008.99,30.65,100,23080.92,125.46,608,7,0.35,,,
20240608072016 ,0,1008.98,31.88,100,27775.33,183.16,608,7,0.35,,,
20240608073016 ,0,1009.02,34.18,100,45983.47,614.04,608,7,0.35,,,
20240608074016 ,0,1008.89,37.12,100,43041.05,512.26,608,7,0.35,,,
20240608075016 ,0,1008.75,41.29,96.63,96901.33,1110.25,608,7,0.35,,,
20240608080016 ,0,1008.75,42.48,86.62,75265.88,258.26,608,8,0.35,,,
20240608081016 ,0,1008.83,43.47,78.14,96252.84,528.71,608,8,0.35,,,
20240608082016 ,0,1008.88,45.46,62.37,90584.96,1014.56,608,8,0.35,,,
20240608083016 ,0,1008.82,43.08,63.3,66031.02,604.17,608,8,0.35,,,
20240608084016 ,0,1008.74,43.69,61.27,78352.91,1100.07,608,8,0.35,,,
20240608085016 ,0,1008.58,44.31,57.27,70322.14,934.58,608,8,0.35,,,
20240609070016 ,0,1009.05,42.43,74.81,49027.57,642.69,609,7,0.35,,,
20240609071016 ,0,1009.07,42.48,69.14,43329.44,515.43,609,7,0.35,,,
20240609072016 ,0,1009.18,44.11,58.33,69802.8,1018.9,609,7,0.35,,,
20240609073016 ,0,1009.18,47.83,44.18,86050.01,1247.78,609,7,0.35,,,
20240609074016 ,0,1009.21,49.8,37.56,84519.79,1037.89,609,7,0.35,,,
20240609075016 ,0,1009.31,46.93,38.8,48681.81,175.45,609,7,0.35,,,
20240609080016 ,0,1009.34,43.65,46.77,59866.13,688.25,609,8,0.35,,,
20240609081016 ,0,1009.28,47.42,40.14,84753.02,1145.14,609,8,0.35,,,
20240609082016 ,0,1009.29,49.71,35.56,108582.81,1520.67,609,8,0.35,,,
20240609083016 ,0,1009.34,51.16,31.73,109011.55,1475.2,609,8,0.35,,,
20240609084016 ,0,1009.42,53.85,28.48,117290.47,1489.01,609,8,0.35,,,
20240609085016 ,0,1009.4,55.19,25.97,116161.31,1441.96,609,8,0.35,,,
20240610070016 ,0,1010.75,28.66,100,12638.5,41.5,610,7,0.35,,,
20240610071016 ,0,1010.76,29.93,100,11826.08,34.84,610,7,0.35,,,
20240610072016 ,0,1010.8,30.08,100,10966,28.64,610,7,0.35,,,
20240610073016 ,0,1010.81,29.72,100,10474.67,26.22,610,7,0.35,,,
20240610074016 ,0,1010.85,29.66,100,11415.5,30.75,610,7,0.35,,,
20240610075016 ,0,1010.95,29.99,100,11866.5,32.91,610,7,0.35,,,
20240610080016 ,0,1010.93,30.38,100,12908.17,39.49,610,8,0.35,,,
20240610081016 ,0,1010.76,32.37,100,25939.86,149.35,610,8,0.35,,,
20240610082016 ,0,1010.67,33.99,100,27363,165.53,610,8,0.35,,,
20240610083016 ,0,1010.6,34.46,100,28779.83,177.3,610,8,0.35,,,
20240610084016 ,0,1010.35,36.53,97.32,55308.95,624.64,610,8,0.35,,,
20240610085016 ,0,1010.25,40.46,78.96,66087.98,594.62,610,8,0.35,,,
20240611070016 ,0,1008.79,29.33,100,6189.92,8.57,611,7,0.35,,,
20240611071016 ,0,1008.74,29.55,100,7184.33,12.07,611,7,0.35,,,
20240611072016 ,0,1008.61,30.14,100,9720.08,21.27,611,7,0.35,,,
20240611073016 ,0,1008.65,30.47,100,9725,20.94,611,7,0.35,,,
20240611074016 ,0,1008.55,30.68,100,10361.08,24.38,611,7,0.35,,,
20240611075016 ,0,1008.58,31.26,100,13380.42,40.15,611,7,0.35,,,
20240611080016 ,0,1008.68,32.14,100,17496.67,66.7,611,8,0.35,,,
20240611081016 ,0,1008.59,33.22,100,20665.5,89.36,611,8,0.35,,,
20240611082016 ,0,1008.48,33.51,100,19128,76.6,611,8,0.35,,,
20240611083016 ,0,1008.39,33.64,100,15032.17,49.52,611,8,0.35,,,
20240611084016 ,0,1008.29,33.09,100,13997.42,44.44,611,8,0.35,,,
20240611085016 ,0,1008.12,33.33,100,18019.08,72.37,611,8,0.35,,,
20240612070016 ,0,1006.57,30.83,100,8840.67,19.22,612,7,0.35,,,
20240612071016 ,0,1006.64,31.16,100,9892.75,23.42,612,7,0.35,,,
20240612072016 ,0,1006.88,31.76,100,11089,27.22,612,7,0.35,,,
20240612073016 ,0,1007.01,31.87,100,11721.92,29.77,612,7,0.35,,,
20240612074016 ,0,1007.04,31.52,100,11895.08,31.5,612,7,0.35,,,
